timestamp,active_window,highlight,ocr_text
2026-06-14T20:45:45,primary_bucket - Excel,1 POSSE OATALOSS. Some exes mgt es ou sesh wotbookin comand fm To pes ee eaten se naa fc ema | start_timeend_time duration app _svdd_buckcategory main,1 POSSE OATALOSS. Some exes mgt es ou sesh wotbookin comand fm To pes ee eaten se naa fc ema | start_timeend_time duration app _svdd_buckcategory main_taskcore_phrases | ‘Haiti Hi 1m 55s Chrome primary [LEARNING] Learning & Development |~ A© covr sppeation montoring fe per sepaton monitoring fe pl | primary bucket | eomed GCeer
2026-06-14T20:45:51,primary_bucket - Excel,"utes in | Tol apres 9595 | @ Laptop MONITOR | Search window ties, highlights, OCR tet | Laptop Monitor -Gogle Crome sepaton monitoring le plrer Laptop","utes in | Tol apres 9595 | @ Laptop MONITOR | Search window ties, highlights, OCR tet | Laptop Monitor -Gogle Crome sepaton monitoring le plrer Laptop Motor Google home | ‘to reeshin 27 captures 1882 | @ Laptop (m plaon mentoring x] © © D> TE > Wind) > ‘toreech nde Tt coptres 1982 @ Leptop | MONITOR |Search window tes, ighighs OCRtet|___sprbxion montaing > [20 @ GB Nin Bim | Looms | MONITOR | each window es highlghs OC et | | laptop Maio - Google Crome Laptop Mentor Google Mme cnemeias|pe Hanes € Mate oeamott rte laptop Moo - Google Come Laptop Mentor Googe"
2026-06-14T20:45:52,Laptop Monitor - Google Chrome,"@ Laptop MONITOR | Search window ties, highlights, OCR tet | primary bck cel | “tat tindend time dation app sed buckeategory | ‘main taskeore pases pr","@ Laptop MONITOR | Search window ties, highlights, OCR tet | primary bck cel | “tat tindend time dation app sed buckeategory | ‘main taskeore pases primary buckt | eomed | at 2P- [waren =|269°-87 0 > |SIME | Stormer time dation app | ‘yl bckategory main askeore pases innit HEH | 1m SS Chrome primar | ZFQeog@Go00P OCmedGCRs | pir bucket ae | Primary bucket | eomed Cue | omed Gceee | 200 Meme yg"
2026-06-14T20:45:53,Laptop Monitor - Google Chrome,Xi Meet-gpetome — @ XB AM Keys Groqiow % © Uptep Mentor x + + Ask Gemini x | © © ocahosts000 Be oO Ff | @ Laptop MONITOR 2 ‘ves | Star. time duration ,"Xi Meet-gpetome — @ XB AM Keys Groqiow % © Uptep Mentor x + + Ask Gemini x | © © ocahosts000 Be oO Ff | @ Laptop MONITOR 2 ‘ves | Star. time duration psd buckategary x94 Z| opren = |2 89570 >, | SIME primary bucket | eomed cee omed Gceee | Seer ‘id bckategory moi accor pass innit HEH | HQOGOCGOCHOmMEAGEBH +05 Kea ,.Be"
2026-06-14T20:45:54,Meet – ojp-exko-fve - Google Chrome,X (Wi Met-apatohe OK) B Aes Grogan % | © Uptep Mentor xt | St hkemini x. | € > SF @© reergeogiecomojp-eto-e Br Of | 2004 | cp-ntosve © Sham reat c=D «,"X (Wi Met-apatohe OK) B Aes Grogan % | © Uptep Mentor xt | St hkemini x. | € > SF @© reergeogiecomojp-eto-e Br Of | 2004 | cp-ntosve © Sham reat c=D «: | People x | Q Search for people | You are presenting | To avd an infty miro, dot share your entre screen or browser window. | ‘Share ust tab oa ferent window instead. | Showmyserenanwoy Sp presenting @ stonuimatted | @ srvrcainsntncone Qi | CaF SSOORF | i‘ sos #"
2026-06-14T20:45:55,Meet – ojp-exko-fve - Google Chrome,Phkemins OX | € > FO mecrgoogiecomioip-xto-fe Bx Of: | 20s | op-eso-tve ©) Stembona 6 presenting Gz=D | People x | | Q search for people | You are pre,Phkemins OX | € > FO mecrgoogiecomioip-xto-fe Bx Of: | 20s | op-eso-tve ©) Stembona 6 presenting Gz=D | People x | | Q search for people | You are presenting | ‘To void an infty miro dont shore your ene screen or browser window | ‘Share ustatab ora ciferent window instead. | sneer?) es Gif) © & | (eH ean Qo: | @) @ serrate Q | soto Mona
2026-06-14T20:46:01,primary_bucket - Excel,1 POSSE OATALOSS. Some exes mgt es ou sesh wotbookin comand fm To pes ee eaten se naa fc ema | start_timeend_time duration app _svdd_buckcategory main,1 POSSE OATALOSS. Some exes mgt es ou sesh wotbookin comand fm To pes ee eaten se naa fc ema | start_timeend_time duration app _svdd_buckcategory main_taskcore_phrases | ‘Haiti Hi 1m 55s Chrome primary [LEARNING] Learning & Development |~ A© covr sppeation montoring fe per sepaton monitoring fe pl | primary bucket | eomed GCeer
2026-06-14T20:46:43,primary_bucket - Excel,1 POSSE OATALOSS. Some exes mgt es ou sesh wotbookin comand fm To pes ee eaten se naa fc ema | start_timeend_time duration app _svdd_buckcategory main,1 POSSE OATALOSS. Some exes mgt es ou sesh wotbookin comand fm To pes ee eaten se naa fc ema | start_timeend_time duration app _svdd_buckcategory main_taskcore_phrases | ‘Haiti Hi 1m 55s Chrome primary [LEARNING] Learning & Development |~ A© covr sppeation montoring fe per sepaton monitoring fe pl | primary bucket
2026-06-14T20:46:44,primary_bucket - Excel,1 POSSE OATALOSS. Some exes mgt es ou sesh wotbookin comand fm To pes ee eaten se naa fc ema | start_timeend_time duration app _svdd_buckcategory main,1 POSSE OATALOSS. Some exes mgt es ou sesh wotbookin comand fm To pes ee eaten se naa fc ema | start_timeend_time duration app _svdd_buckcategory main_taskcore_phrases | ‘Haiti Hi 1m 55s Chrome primary [LEARNING] Learning & Development |~ A© covr sppeation montoring fe per sepaton monitoring fe pl | primary bucket | eome md GCeer
2026-06-14T20:46:47,,1m optaonmentorng x + : | © 3% GD > TWsFC > Windows) > apptation montoing > ‘Search applation menitoring a | x © @ © OD Nene wv ow mei | Edom # Name a,1m optaonmentorng x + : | © 3% GD > TWsFC > Windows) > apptation montoing > ‘Search applation menitoring a | x © @ © OD Nene wv ow mei | Edom # Name ate meat Tine ae Y | \eos2ms200—aWrie or ‘ | 2op2m6 1812 Pons ile ne | 12062061715 PYbonFetnoco 18K | 05261024 FybonSewceile SA | 2052061812 FYbonSwcfie a | 2052061812 AYbonSoucefle 4K | ozs 182 FybonSouce ile ae | 130521251025 PybonSowcefile 9K | Mi tep Mentor 120520261735 Wenows Baten fle 11 | > mcoucores31| main 12052061812 FybonSowce ile ae | > ceive Conds | mentor 40262046 Oaatnetie gM | > msc FB nay duet 052620 MwioRelCo. 1K | ace BD rcxove 120620061736 Mrkdousouce 7K | te. PB secondo at 40526204 Mario eco. i | dv wnsre Micon ain 2.052006 1735 Wan Bate le | Seman | BENSON 120520061735 Marko Sauce | wasn Bevage ozs 182 FybonSouce ie | © Rnamosetons ziosamsism rile AE | ns | them lect 47 oe | é - ee
2026-06-14T20:46:55,primary_bucket - Excel,1 POSSE OATALOSS. Some exes mgt es ou sesh wotbookin comand fm To pes ee eaten se naa fc ema | start_timeend_time duration app _svdd_buckcategory main,1 POSSE OATALOSS. Some exes mgt es ou sesh wotbookin comand fm To pes ee eaten se naa fc ema | start_timeend_time duration app _svdd_buckcategory main_taskcore_phrases | ‘Haiti Hi 1m 55s Chrome primary [LEARNING] Learning & Development |~ A© covr sppeation montoring fe per sepaton monitoring fe pl | primary bucket | eomedGCeer
2026-06-14T20:47:17,primary_bucket - Excel,1 POSSE OATALOSS. Some exes mgt es ou sesh wotbookin comand fm To pes ee eaten se naa fc ema | start_timeend_time duration app svdd_buckeategory main_,1 POSSE OATALOSS. Some exes mgt es ou sesh wotbookin comand fm To pes ee eaten se naa fc ema | start_timeend_time duration app svdd_buckeategory main_taskcore_phrases | primary bucket
2026-06-14T20:47:18,primary_bucket - Excel,No readable content found.,
2026-06-14T20:47:19,primary_bucket - Excel,omed@eer,omed@eer
2026-06-14T20:48:54,primary_bucket - Excel,© > © © meergoogleconicip-eto-ve Be Bf: | 20:46 | cprentorve © Soamnt ou preentng c=D «: | Q Search for people | You are presenting | ‘Tove aniniity m,"© > © © meergoogleconicip-eto-ve Be Bf: | 20:46 | cprentorve © Soamnt ou preentng c=D «: | Q Search for people | You are presenting | ‘Tove aniniity miro, doa shore your ene sreen or browser window. | ‘Share usa abo a lent window instead. | Contrutors 2A | Srowmy seaman») (_ Sep remtng ermueaices | ‘Stem QE | ‘Shubhobrata Bhattacharya QD | ov eee | “+ 980 mae"
2026-06-14T20:52:25,primary_bucket - Excel,omedeer,omedeer
2026-06-14T20:52:28,primary_bucket - Excel,@ LAPTOP MONITOR | BQ0BO2G0SPOmeMGCRE A909 O00 none #,@ LAPTOP MONITOR | BQ0BO2G0SPOmeMGCRE A909 O00 none #
2026-06-14T20:52:29,primary_bucket - Excel,eomed GCeer,eomed GCeer
2026-06-14T20:52:30,application_monitoring - File Explorer,(m ptiaon mentoring x | © D> ThsPC > Windows(C) > appclon menitring > | @ @ OF Nene ve | Edom # | Name | Boccmes ¢ Rew | Brass 6 Mscw.o9 | rg Reconcne,(m ptiaon mentoring x | © D> ThsPC > Windows(C) > appclon menitring > | @ @ OF Nene ve | Edom # | Name | Boccmes ¢ Rew | Brass 6 Mscw.o9 | rg Reconcne | Hives 9) 2 | cet al) CES | Boone | Mewes? || es | wemesamine | ge | merce Bens | merrotcsonner| Bm aanenns | Bsop one | > mmconcorsss| min | > mceriecanst |B nostr | > eon Brow | > eon Gesu | cd Cera | Femme | Bowens | Bevase | > eerie Bag | ans | em selec 47 oes | | ‘Search appleation monitoring | 09 SN eae
2026-06-14T20:53:00,application_monitoring - File Explorer,@ LAPTOP MONITOR | BQ0GB200%P oma SCRE A909 O00 none &,@ LAPTOP MONITOR | BQ0GB200%P oma SCRE A909 O00 none &
2026-06-14T20:53:02,Laptop Monitor,1m optaonmentorng x + | © > 1 © © > There | Dowioeds # | Bi dvamens + | moncone # | Beaty + | te eptp monte | me ans amsene | > Imcesme canst] Bl mont,1m optaonmentorng x + | © > 1 © © > There | Dowioeds # | Bi dvamens + | moncone # | Beaty + | te eptp monte | me ans amsene | > Imcesme canst] Bl montor | ren FB nay duet | > @omotve Brom | ye omone PB secondo at | Micon anain | vm mere | = 1B sass ADM | > wnowe | B cose | mee Bat mode | > Windows) > apptation monitoring > | Son tow | @ y LAPTOP MONITOR | 2 Wert summary | Search ppliation montering | Swe Key Getattee ey ~ consclegrogcom | © Reinstat patages
2026-06-14T20:53:38,application_monitoring - File Explorer,(m ptiaon mentoring x | © D> ThsPC > Windows(C) > appclon menitring > | @ @ OF Nene ve | Edom # | Name | Boccmes ¢ Rew | Brass 6 Mscw.o9 | rg Reconcne,(m ptiaon mentoring x | © D> ThsPC > Windows(C) > appclon menitring > | @ @ OF Nene ve | Edom # | Name | Boccmes ¢ Rew | Brass 6 Mscw.o9 | rg Reconcne | Hives 9) 2 | cet al) CES | Boone | Mewes? || es | wemesamine | ge | merce Bens | merrotcsonner| Bm aanenns | Bsop one | > mmconcorsss| min | > mceriecanst |B nostr | > eon Brow | > eon Gesu | cd Cera | Femme | Bowens | Bevase | > eerie Bag | ans | em selec 47 oes | | ‘Search appleation monitoring | 09 SN eae
2026-06-14T20:55:41,Notepad,"> cestvecoutt| Ri pinay.buaet | > msc PB con, oice | DOES Bron sunny | > @ombive | v mmsrc | > wnowe | BQeaG@G0Pomeud Cee | Search dat store | %S saw ","> cestvecoutt| Ri pinay.buaet | > msc PB con, oice | DOES Bron sunny | > @ombive | v mmsrc | > wnowe | BQeaG@G0Pomeud Cee | Search dat store | %S saw | OD Preiew"
2026-06-14T20:55:42,work_summary.txt - Notepad,« © B_> TFC > Wndows(C) > loptopmonitrng > dtastore > Seoreh data stoe a | Onn % © ® ota © ree | <== = 4 MaLcuMe) votiotsl asurpt pre PoP Rod impat(ee,"« © B_> TFC > Wndows(C) > loptopmonitrng > dtastore > Seoreh data stoe a | Onn % © ® ota © ree | <== = 4 MaLcuMe) votiotsl asurpt pre PoP Rod impat(ee astra wom wok X 6 + OX | 5 S| mas le fat View MWe ey BTS Om ® we dae | Bre Mors panne, | On 3) cen T__ 0m stu — avto-updated every hur T | Hvac: | moe | meomone 9 | Maser q | {Rcvo,tmainr RE Learning & Developeent 298 585 | Boaey + | Bee scriviry Tveuane | Desepucae, 1949 7— 13:54 ME Learning & Developnent (4m 555) Chrome | Cpe OT hak cenit | ame) 0 8 | nengcaoma | ||| Oe Dose = 2:56.) earing& Dvelapant (1s) chrome | meron Sor cint ke ake Skee) € | since k 3 | Mcenoo —_an:57 — 13:50 RM Learning Development (263) Chrome | mosnsoe |B cone OF tut eatoonsonmicProge x + | Phkcmins | 12:50 = 13:59"" My MY Learning & Developeent (295) chrone | Bows SF turst satoonsoyanicrroge i Pricenins | SSS 5 13:50 — 33150. WM Learning & Development (10s) Chrome | O's turst satoonsoyanicoroge ne Pricenins | > mceaveconst| Wormer 14:00 = 14:01 BBL coding (in 63) chrone | ature atoons mamichoge x + Phkenins x | | > Bruca FBsrcontntse ygroy — sacar MM Learning & evelopment (16s) Chrome | Sa = O'S) «seavers Aazoan couresteet x | 620g | ou = as02 MM Coding (565) Crone | oe ites | erences int Wino mun ura | tetas | ie ec 99018 |"
2026-06-14T20:55:43,work_summary.txt - Notepad,« © B_> TFC > Wndows(C) > loptopmonitrng > dtastore > Seach ata store | 75 7 Be mca; tmtintsl ssiigl pie Pade Pot Katine asad wotamm wo)» + OFX | Oees,"« © B_> TFC > Wndows(C) > loptopmonitrng > dtastore > Seach ata store | 75 7 Be mca; tmtintsl ssiigl pie Pade Pot Katine asad wotamm wo)» + OFX | Oeesoll os Fle lt View My ey BTS 0 B® ew deo | Brac 6 | Men T__ om sur — aut-updated every hour o | wien 9 || OP | moon Learning & Development: 298 8s | Fone tmece | Bain + scrivnry rivecine | Bono 15:49 — 13:54 MM Learning & Development (4m 555) chrome | mevvcemont | nc pce ‘Ask enn Gane) 0.8 | HoonecoDowAa | meester | a cure for int ke a ke § Kee) € | 1/ since k 3 | teers? | gnccmny 977 :58 AL Leaning etme (6) creme | mesee | Beane saise— 18139, Lecningf evelopeet (m0) Chrome | + turst satoonsononictroge i Pricenins | Bows 13:59 = 15:59. MM Learning & Development (10s) chrome | > meoucorssa:| BM astooas + turst aatoonsymanictroge Ke Pricenins | 14:09 — 4:01 MHL Coding (in 65) Chrome | > mewvecinst | Mima nce start atoons manichoge x + phkemins x | | Vous MEOL= 4:01 RyRy Learning & Developent (265) Chrome | > Besa ee Gy) = savers az05 cousesteet x | Soe | pOETD secon s4son 14:02 MI coding (56s) Crone | ue 432 ak Gavan] ut alam = | *eomnre ket ences Pinte Wino mun ura | thems | them ee 95268 | | OD Preiew"
2026-06-14T20:55:49,work_summary.txt - Notepad,@ © Q> TRC > Window (C) > top menting > dtntore > Sew dt tre a | Om % © ® + = gy Dain | bere p Dee 4 mica) betta asin pitas React Pato Inpatinest wots,"@ © Q> TRC > Window (C) > top menting > dtntore > Sew dt tre a | Om % © ® + = gy Dain | bere p Dee 4 mica) betta asin pitas React Pato Inpatinest wots SERGEY ++ | S| Fle eae Vw We ey BT Se B® | Woscnee ¢ Mor ""asa = s3¢54 ME Learning & eveloment (4m 558) Chrome | Bram + man Tak cada [eame)0 8 | neneciae | : ise —aafse"" my mLearning & Development (218) Chrome | @rsc Lil ‘= for Gint ke 4 ke § kee) € | 1/ Since k 3 | : mee sor in Mean Dae) cron | wes Fut ateonsoumctrope x + Pika | mrowoee 2 M0 aise — 0550 my h Leving Development (08) chrome | moe Furst entoonsoymanlcroge er Prcenins | Boy + 12:50 ~ 1150. ""My Leaning Developme (20!) Crome | SF turst eatoonsoynanlcoroge er Prcemins | 14:00 —a4tot ML ML coding (0 8) chrome | ame + bunt atoons mamichoge x + Phkemins x | | ee Bcoptse }@1 — 14:01 My MY Learning & Development (16s) Chrome | woh # ND) <heavers aaron couestect | SOOBL | - Mecney sure — 14:02 BM Coding (565) chrome | wane | mae ore Aix BA coite/ she tu talons | 0) — sas “tt Learning 8 Oevelomen (60528) chrome | Benis Le tne eanong sate og = | Pentne = | ‘= x © Wenb e+ HikGemisi OX | Samet) OF | 0 | > tmounecnat| Momsen | 14:20 16122"" ML Cong (2m us) Crowe | > Bmeca Wsccondoy.tuc: 44:36 — 14:27 My MY Learning & Development (20s) chrome | o SE ease soteons oytante tage # SP AKO | pr 2) owe | > CED Weicata702emnces 10% Windows CRN urs | 6items | 1 item selected 992 KB | es"
2026-06-14T20:55:50,work_summary.txt - Notepad,"¢ MULCUMa, detente! astrpl pce Ped Ro Product Po npartiuee asteat — worksumm wok Xt | . 5 | ars le fat View We ey BTS Om ® | fone for Gint ke ke § kee","¢ MULCUMa, detente! astrpl pce Ped Ro Product Po npartiuee asteat — worksumm wok Xt | . 5 | ars le fat View We ey BTS Om ® | fone for Gint ke ke § kee) € | 1/ since k 3 | Brus ¢ | Mont 1b:57 = 13:58 “MIRE Learning & Developeent (265) chrone | = + tut eatoonsonamicbroge x + | Phkcmins | @ux + en 13:58 — 13:59 MY ML Learning & Developeent (39s) chrome | 0 |) mon 1S tatersoman cope rkcenins | -. sbiso = 13:59"" Ry ML Learning & Developeet (30s) Chrone | meomone 9 | Maser + turst aatoonsymanictroge Ke Pricenins | suseo — asset IM coding (im 2), Chrome | Beatey Sturt atoons mmichoge + Phkemins x | | 101 = 14:01 RM Learning & Development (165) chrone | \5y) = savers 122050 cousesteet | Good] | ason — 14:02 MM Coding (56s) Chrome | me ans amsene | Boone Sues 422 058 Couse/shecl But Balloons -L | cain 103 — 14:08 MM Learning & Development (4m 525) chrome | 2 ‘Cie + bunt wagons mante hog x | Phkemins = | toma noe Bccme sai0e 18 R_M Learning & Developeent (9m 47s) chrome | es x0 Web e+ WhkGenisi OX | Samet) OF | 0 | ra:z0 = 14:22 ML ML Coding (2m 44s) Chrome | > mcomcoves231| — auonous = \'+ burtstoons oymanichoge x + + Ask Gen | 1:26 — 14:27 MR Learning & Developaent (20s) Chrome | > Wm cestve oust | Al primary. bucket x + bust satoons Dynamic hoge x + SP AKG | > msc WBeccniay cis 14328 14:21 Ry MD Learning & Development (2m 11s) Chrome | O PRvECeCHOMPENG | soy Wvonsunmoy 4:31 — 14:34 RY RY Learning & Development (2m 425) Chrome | Co) ~ suvessazz 05a couseysnee! x |) Bus | > CED Weicata7o2emnces Paint 10% Windows CRN urs | v mmsrc | > wnowe | 6meme | hem acd 89218 | as"
2026-06-14T20:55:51,work_summary.txt - Notepad,"« © D> Tse > Windows C) > laptop montring > dtastore > Scorch data stove a | One % © ® — ++ - gy Pein | 7 m MULE, Deiat aig pak Pot Pr Prodi Fo Kmart ","« © D> Tse > Windows C) > laptop montring > dtastore > Scorch data stove a | One % © ® — ++ - gy Pein | 7 m MULE, Deiat aig pak Pot Pr Prodi Fo Kmart astat workin wo) b+ | Fle edt View Wy ey BTS 0 B® | Boscom # 14:00 ~ 14:01 mm Coding (1m 65) chrone | Brae * + burt atoons momichoge x + Phkemins x | | 11 — 14:01 MM Learning & Development (165) Chrome | eu: + Gy) = savers az05 cousesteet x | Soe | = 14:02 BM coding (565) chrome | Wien + sues A2z 0A Couse/shecl But Balloons | - . 10) — 14:08 ""ML Learning & evelopment (am 525) chrowe | ‘10's bunt facons mante hog x | Phkemins = | Bain + sai0e 1 MM Learning & Development (8 47s) chrone | x 0 newb e+ HhkGenisi OX | Samet) OF | 0 | 14:20 — 14:22 MHL Coding (2m 44s) Chrome | — \ + burtstoons oymamichoge x + + Ask Gen | im aceaticke saize — 14:27 Ry RY Learning & Developaent (205) Chrome | meroicnonse ‘+ gust satoons oynanic hoge x + $P Ake | 14:28 = 14:31 MD Learning & Developwent (28 118) Chrome | me sso reonecoctoneeens | sain — 14:38 RRL Learning & Developaent (20 425) Chrome | 0) ~ suvessazz 05a couseysnee: x |) Ou | > CREE uas34 = 14:34 ML Coding (6s) Chrone | sues A2z OSA Couse/shec! But Bloons -Let | > tmceave cost! Bpimuyoan 14:34 — 14:34 RY Learning & Development (19s) chrowe | > @rmar MMscontey ice 4g, | pOETD Bvomemney | DOR Uae) aro. ante 1 Windows RL ue | v mmr | > Swoweic) | ens | themes 95010 | as"
2026-06-14T20:55:52,work_summary.txt - Notepad,"me uasere x + | « D> TwePC > Windows (C) > laptop montring > data store > Seach ata store a | One % © a - = 0 x joe | 7 = Be cine, tet intsh att pte p","me uasere x + | « D> TwePC > Windows (C) > laptop montring > data store > Seach ata store a | One % © a - = 0 x joe | 7 = Be cine, tet intsh att pte phe Pedi Po Pda Pe ingot ine ast worksomm (wo b+ | Wi dconens # May Fie fat View a BISo B® | parsing A Botean expression | Brac 6 | Men 14:35 ~ 14:36. MM Learning & Development (im 218) Chrone | a) = savers anzosacousestee! X [3 Paria | ux + — 14:38 MLM Coding (1m 188) Chrome | Mv # ‘Vy = savers anzosacousesiees x | Paning | 58 — 14:39 MM Learning & Developnent (54s) Crone | monoie # < ootonat ere | 49 — 14:40 Coding (65) Chrome | Bamy + CW = ses aazosacousesnec? x Parsing A 8 | ae iM Learning & Development: (am 46s) Chrome | ""phoning =x | \ondrotd-ain-version-2012 | Cee sasas— 14:45 HM coding (1m 225) Chrome | > wnowe | Bene sues A2z 058 Couse/shecl 3 Paring ABoole | (14:47 ML Learning & Developrent (1m 25) Brave | O55 oop so, Minima cost to Cut the stick - 0 | B cen | 5 Tt looks like you spent most of your tine learning and developing, with a focus on the Burst galloons problem on Leetcode. You also | ‘explored topics Like parsing Boolean expressions and minimum cost to cut a stick. Coding sessions were brief, with 9 total of just & | Bcxsecas Seconds spent. on actual coding. | WB prinay.pocer Your tine was split across learning and development, with a few short coding sessions in between. You switched between chrome and v5 Code, | ‘and als0 took a brief look at whatsApp. The sequence of activities was quite Fragmented, with many context switches between learning, | AB condo. in Coding, and browsing. | (ne thing that stands out is the lack of focused blocks of tine dedicated to coding. You had many short sessions, but none of them lasted | Uaicat 4702enaces Paine 10% Widows CP utr"
